dispatching_zone_id,zone_tier,date,month,day_of_week,is_weekend,active_vehicles,trips,trips_per_vehicle,event_label,daily_multiplier
Z06_Rohini_NorthWest,medium,2023-02-03,2,Friday,0,538,3693,6.86,Delhi_Winter_Fog_Light,0.7251
Z07_Faridabad,low,2023-02-03,2,Friday,0,312,2683,8.6,Delhi_Winter_Fog_Light,0.7251
Z08_Ghaziabad,low,2023-02-03,2,Friday,0,281,2327,8.28,Delhi_Winter_Fog_Light,0.7251
Z01_CP_NewDelhi,mega,2023-02-04,2,Saturday,1,4136,28978,7.01,normal,1.1163
Z02_Gurugram_Cyber,mega,2023-02-04,2,Saturday,1,3708,38124,10.28,normal,1.1163
Z03_Noida_Sector18,high,2023-02-04,2,Saturday,1,2059,19789,9.61,normal,1.1163
Z04_Dwarka_Airport,high,2023-02-04,2,Saturday,1,1812,11380,6.28,normal,1.1163
Z05_Lajpat_SouthDelhi,medium,2023-02-04,2,Saturday,1,1067,7436,6.97,normal,1.1163
Z06_Rohini_NorthWest,medium,2023-02-04,2,Saturday,1,898,6538,7.28,normal,1.1163
Z07_Faridabad,low,2023-02-04,2,Saturday,1,489,5010,10.25,normal,1.1163
Z08_Ghaziabad,low,2023-02-04,2,Saturday,1,420,3214,7.65,normal,1.1163
Z01_CP_NewDelhi,mega,2023-02-05,2,Sunday,1,3601,37988,10.55,normal,0.9749
Z02_Gurugram_Cyber,mega,2023-02-05,2,Sunday,1,2984,29631,9.93,normal,0.9749
Z03_Noida_Sector18,high,2023-02-05,2,Sunday,1,1959,13002,6.64,normal,0.9749
Z04_Dwarka_Airport,high,2023-02-05,2,Sunday,1,1469,13713,9.33,normal,0.9749
Z05_Lajpat_SouthDelhi,medium,2023-02-05,2,Sunday,1,883,5841,6.61,normal,0.9749
Z06_Rohini_NorthWest,medium,2023-02-05,2,Sunday,1,774,7559,9.77,normal,0.9749
Z07_Faridabad,low,2023-02-05,2,Sunday,1,395,4261,10.79,normal,0.9749
Z08_Ghaziabad,low,2023-02-05,2,Sunday,1,356,4003,11.24,normal,0.9749
Z01_CP_NewDelhi,mega,2023-02-06,2,Monday,0,3278,26710,8.15,normal,0.8712
Z02_Gurugram_Cyber,mega,2023-02-06,2,Monday,0,2676,15856,5.93,normal,0.8712
Z03_Noida_Sector18,high,2023-02-06,2,Monday,0,1572,10420,6.63,normal,0.8712
Z04_Dwarka_Airport,high,2023-02-06,2,Monday,0,1358,12129,8.93,normal,0.8712
Z05_Lajpat_SouthDelhi,medium,2023-02-06,2,Monday,0,849,7763,9.14,normal,0.8712
Z06_Rohini_NorthWest,medium,2023-02-06,2,Monday,0,692,4812,6.95,normal,0.8712
Z07_Faridabad,low,2023-02-06,2,Monday,0,376,3158,8.4,normal,0.8712
Z08_Ghaziabad,low,2023-02-06,2,Monday,0,330,2246,6.81,normal,0.8712
Z01_CP_NewDelhi,mega,2023-02-07,2,Tuesday,0,3316,24508,7.39,normal,0.8906
Z02_Gurugram_Cyber,mega,2023-02-07,2,Tuesday,0,2927,25708,8.78,normal,0.8906
Z03_Noida_Sector18,high,2023-02-07,2,Tuesday,0,1730,12202,7.05,normal,0.8906
Z04_Dwarka_Airport,high,2023-02-07,2,Tuesday,0,1476,12297,8.33,normal,0.8906
Z05_Lajpat_SouthDelhi,medium,2023-02-07,2,Tuesday,0,822,4819,5.86,normal,0.8906
Z06_Rohini_NorthWest,medium,2023-02-07,2,Tuesday,0,729,6674,9.16,normal,0.8906
Z07_Faridabad,low,2023-02-07,2,Tuesday,0,394,2748,6.97,normal,0.8906
Z08_Ghaziabad,low,2023-02-07,2,Tuesday,0,353,3039,8.61,normal,0.8906
Z01_CP_NewDelhi,mega,2023-02-08,2,Wednesday,0,3585,38520,10.74,normal,0.91
Z02_Gurugram_Cyber,mega,2023-02-08,2,Wednesday,0,2824,27545,9.75,normal,0.91
Z03_Noida_Sector18,high,2023-02-08,2,Wednesday,0,1671,14367,8.6,normal,0.91
Z04_Dwarka_Airport,high,2023-02-08,2,Wednesday,0,1490,12381,8.31,normal,0.91
Z05_Lajpat_SouthDelhi,medium,2023-02-08,2,Wednesday,0,908,9564,10.53,normal,0.91
Z06_Rohini_NorthWest,medium,2023-02-08,2,Wednesday,0,694,6215,8.96,normal,0.91
Z07_Faridabad,low,2023-02-08,2,Wednesday,0,360,2266,6.29,normal,0.91
Z08_Ghaziabad,low,2023-02-08,2,Wednesday,0,328,3102,9.46,normal,0.91
Z01_CP_NewDelhi,mega,2023-02-09,2,Thursday,0,3428,27027,7.88,normal,0.9199
Z02_Gurugram_Cyber,mega,2023-02-09,2,Thursday,0,2957,27102,9.17,normal,0.9199
Z03_Noida_Sector18,high,2023-02-09,2,Thursday,0,1709,16683,9.76,normal,0.9199
Z04_Dwarka_Airport,high,2023-02-09,2,Thursday,0,1424,11390,8.0,normal,0.9199
Z05_Lajpat_SouthDelhi,medium,2023-02-09,2,Thursday,0,912,9042,9.91,normal,0.9199
Z06_Rohini_NorthWest,medium,2023-02-09,2,Thursday,0,760,6308,8.3,normal,0.9199
Z07_Faridabad,low,2023-02-09,2,Thursday,0,398,3219,8.09,normal,0.9199
Z08_Ghaziabad,low,2023-02-09,2,Thursday,0,365,2209,6.05,normal,0.9199
Z01_CP_NewDelhi,mega,2023-02-10,2,Friday,0,4019,27288,6.79,normal,1.0247
Z02_Gurugram_Cyber,mega,2023-02-10,2,Friday,0,3176,18712,5.89,normal,1.0247
Z03_Noida_Sector18,high,2023-02-10,2,Friday,0,1912,13200,6.9,normal,1.0247
Z04_Dwarka_Airport,high,2023-02-10,2,Friday,0,1549,10131,6.54,normal,1.0247
Z05_Lajpat_SouthDelhi,medium,2023-02-10,2,Friday,0,1030,6593,6.4,normal,1.0247
Z06_Rohini_NorthWest,medium,2023-02-10,2,Friday,0,772,5933,7.69,normal,1.0247
Z07_Faridabad,low,2023-02-10,2,Friday,0,445,3974,8.93,normal,1.0247
Z08_Ghaziabad,low,2023-02-10,2,Friday,0,410,3058,7.46,normal,1.0247
Z01_CP_NewDelhi,mega,2023-02-11,2,Saturday,1,4314,42819,9.93,normal,1.1201
Z02_Gurugram_Cyber,mega,2023-02-11,2,Saturday,1,3468,33880,9.77,normal,1.1201
Z03_Noida_Sector18,high,2023-02-11,2,Saturday,1,2056,18281,8.89,normal,1.1201
Z04_Dwarka_Airport,high,2023-02-11,2,Saturday,1,1697,14390,8.48,normal,1.1201
Z05_Lajpat_SouthDelhi,medium,2023-02-11,2,Saturday,1,1113,9424,8.47,normal,1.1201
Z06_Rohini_NorthWest,medium,2023-02-11,2,Saturday,1,894,5901,6.6,normal,1.1201
Z07_Faridabad,low,2023-02-11,2,Saturday,1,488,3762,7.71,normal,1.1201
Z08_Ghaziabad,low,2023-02-11,2,Saturday,1,430,3344,7.78,normal,1.1201
Z01_CP_NewDelhi,mega,2023-02-12,2,Sunday,1,3534,26389,7.47,normal,0.9782
Z02_Gurugram_Cyber,mega,2023-02-12,2,Sunday,1,3276,32887,10.04,normal,0.9782
Z03_Noida_Sector18,high,2023-02-12,2,Sunday,1,1939,17926,9.24,normal,0.9782
Z04_Dwarka_Airport,high,2023-02-12,2,Sunday,1,1487,14306,9.62,normal,0.9782
Z05_Lajpat_SouthDelhi,medium,2023-02-12,2,Sunday,1,915,8741,9.55,normal,0.9782
Z06_Rohini_NorthWest,medium,2023-02-12,2,Sunday,1,724,5029,6.95,normal,0.9782
Z07_Faridabad,low,2023-02-12,2,Sunday,1,419,1844,4.4,normal,0.9782
Z08_Ghaziabad,low,2023-02-12,2,Sunday,1,386,2790,7.23,normal,0.9782
Z01_CP_NewDelhi,mega,2023-02-13,2,Monday,0,3392,23837,7.03,normal,0.8742
Z02_Gurugram_Cyber,mega,2023-02-13,2,Monday,0,2897,27063,9.34,normal,0.8742
Z03_Noida_Sector18,high,2023-02-13,2,Monday,0,1730,16594,9.59,normal,0.8742
Z04_Dwarka_Airport,high,2023-02-13,2,Monday,0,1431,13873,9.69,normal,0.8742
Z05_Lajpat_SouthDelhi,medium,2023-02-13,2,Monday,0,842,6996,8.31,normal,0.8742
Z06_Rohini_NorthWest,medium,2023-02-13,2,Monday,0,712,5854,8.22,normal,0.8742
Z07_Faridabad,low,2023-02-13,2,Monday,0,381,3218,8.45,normal,0.8742
Z08_Ghaziabad,low,2023-02-13,2,Monday,0,318,2536,7.97,normal,0.8742
Z01_CP_NewDelhi,mega,2023-02-14,2,Tuesday,0,3531,27819,7.88,normal,0.8936
Z02_Gurugram_Cyber,mega,2023-02-14,2,Tuesday,0,2899,27025,9.32,normal,0.8936
Z03_Noida_Sector18,high,2023-02-14,2,Tuesday,0,1724,16342,9.48,normal,0.8936
Z04_Dwarka_Airport,high,2023-02-14,2,Tuesday,0,1477,9362,6.34,normal,0.8936
Z05_Lajpat_SouthDelhi,medium,2023-02-14,2,Tuesday,0,875,7749,8.86,normal,0.8936
Z06_Rohini_NorthWest,medium,2023-02-14,2,Tuesday,0,708,6582,9.3,normal,0.8936
Z07_Faridabad,low,2023-02-14,2,Tuesday,0,357,2840,7.96,normal,0.8936
Z08_Ghaziabad,low,2023-02-14,2,Tuesday,0,331,3099,9.36,normal,0.8936
Z01_CP_NewDelhi,mega,2023-02-15,2,Wednesday,0,3289,21316,6.48,normal,0.9131
Z02_Gurugram_Cyber,mega,2023-02-15,2,Wednesday,0,2762,28657,10.38,normal,0.9131
Z03_Noida_Sector18,high,2023-02-15,2,Wednesday,0,1833,14829,8.09,normal,0.9131
Z04_Dwarka_Airport,high,2023-02-15,2,Wednesday,0,1377,10453,7.59,normal,0.9131
Z05_Lajpat_SouthDelhi,medium,2023-02-15,2,Wednesday,0,866,8033,9.28,normal,0.9131
Z06_Rohini_NorthWest,medium,2023-02-15,2,Wednesday,0,692,7452,10.77,normal,0.9131
Z07_Faridabad,low,2023-02-15,2,Wednesday,0,380,2826,7.44,normal,0.9131
Z08_Ghaziabad,low,2023-02-15,2,Wednesday,0,355,2777,7.82,normal,0.9131
Z01_CP_NewDelhi,mega,2023-02-16,2,Thursday,0,3331,31310,9.4,normal,0.923
Z02_Gurugram_Cyber,mega,2023-02-16,2,Thursday,0,3113,29167,9.37,normal,0.923
Z03_Noida_Sector18,high,2023-02-16,2,Thursday,0,1739,14945,8.59,normal,0.923
Z04_Dwarka_Airport,high,2023-02-16,2,Thursday,0,1458,12891,8.84,normal,0.923
Z05_Lajpat_SouthDelhi,medium,2023-02-16,2,Thursday,0,927,8398,9.06,normal,0.923
Z06_Rohini_NorthWest,medium,2023-02-16,2,Thursday,0,695,5197,7.48,normal,0.923
Z07_Faridabad,low,2023-02-16,2,Thursday,0,394,3778,9.59,normal,0.923
Z08_Ghaziabad,low,2023-02-16,2,Thursday,0,370,2804,7.58,normal,0.923
Z01_CP_NewDelhi,mega,2023-02-17,2,Friday,0,4079,40765,9.99,normal,1.0282
Z02_Gurugram_Cyber,mega,2023-02-17,2,Friday,0,3393,32584,9.6,normal,1.0282
Z03_Noida_Sector18,high,2023-02-17,2,Friday,0,1867,18599,9.96,normal,1.0282
Z04_Dwarka_Airport,high,2023-02-17,2,Friday,0,1569,13192,8.41,normal,1.0282
Z05_Lajpat_SouthDelhi,medium,2023-02-17,2,Friday,0,998,6844,6.86,normal,1.0282
Z06_Rohini_NorthWest,medium,2023-02-17,2,Friday,0,760,6272,8.25,normal,1.0282
Z07_Faridabad,low,2023-02-17,2,Friday,0,419,3213,7.67,normal,1.0282
Z08_Ghaziabad,low,2023-02-17,2,Friday,0,367,3253,8.86,normal,1.0282
Z01_CP_NewDelhi,mega,2023-02-18,2,Saturday,1,4215,46318,10.99,normal,1.1239
Z02_Gurugram_Cyber,mega,2023-02-18,2,Saturday,1,3680,31185,8.47,normal,1.1239
Z03_Noida_Sector18,high,2023-02-18,2,Saturday,1,2207,17218,7.8,normal,1.1239
Z04_Dwarka_Airport,high,2023-02-18,2,Saturday,1,1742,14938,8.58,normal,1.1239
Z05_Lajpat_SouthDelhi,medium,2023-02-18,2,Saturday,1,1021,12092,11.84,normal,1.1239
Z06_Rohini_NorthWest,medium,2023-02-18,2,Saturday,1,882,6740,7.64,normal,1.1239
Z07_Faridabad,low,2023-02-18,2,Saturday,1,462,3338,7.23,normal,1.1239
Z08_Ghaziabad,low,2023-02-18,2,Saturday,1,403,3153,7.82,normal,1.1239
Z01_CP_NewDelhi,mega,2023-02-19,2,Sunday,1,3683,33388,9.07,normal,0.9815
Z02_Gurugram_Cyber,mega,2023-02-19,2,Sunday,1,3254,22099,6.79,normal,0.9815
Z03_Noida_Sector18,high,2023-02-19,2,Sunday,1,1790,16459,9.19,normal,0.9815
Z04_Dwarka_Airport,high,2023-02-19,2,Sunday,1,1482,12151,8.2,normal,0.9815
Z05_Lajpat_SouthDelhi,medium,2023-02-19,2,Sunday,1,882,10113,11.47,normal,0.9815
Z06_Rohini_NorthWest,medium,2023-02-19,2,Sunday,1,785,7432,9.47,normal,0.9815
Z07_Faridabad,low,2023-02-19,2,Sunday,1,404,3710,9.18,normal,0.9815
Z08_Ghaziabad,low,2023-02-19,2,Sunday,1,370,3669,9.92,normal,0.9815
Z01_CP_NewDelhi,mega,2023-02-20,2,Monday,0,3343,24564,7.35,normal,0.8771
Z02_Gurugram_Cyber,mega,2023-02-20,2,Monday,0,2721,22176,8.15,normal,0.8771
Z03_Noida_Sector18,high,2023-02-20,2,Monday,0,1740,13368,7.68,normal,0.8771
Z04_Dwarka_Airport,high,2023-02-20,2,Monday,0,1430,11242,7.86,normal,0.8771
Z05_Lajpat_SouthDelhi,medium,2023-02-20,2,Monday,0,838,6798,8.11,normal,0.8771
Z06_Rohini_NorthWest,medium,2023-02-20,2,Monday,0,723,7003,9.69,normal,0.8771
Z07_Faridabad,low,2023-02-20,2,Monday,0,355,2540,7.15,normal,0.8771
Z08_Ghaziabad,low,2023-02-20,2,Monday,0,323,2806,8.69,normal,0.8771
Z01_CP_NewDelhi,mega,2023-02-21,2,Tuesday,0,3557,33706,9.48,normal,0.8966
Z02_Gurugram_Cyber,mega,2023-02-21,2,Tuesday,0,2816,26193,9.3,normal,0.8966
Z03_Noida_Sector18,high,2023-02-21,2,Tuesday,0,1803,12484,6.92,normal,0.8966
Z04_Dwarka_Airport,high,2023-02-21,2,Tuesday,0,1432,16777,11.72,normal,0.8966
Z05_Lajpat_SouthDelhi,medium,2023-02-21,2,Tuesday,0,892,5941,6.66,normal,0.8966
Z06_Rohini_NorthWest,medium,2023-02-21,2,Tuesday,0,733,5395,7.36,normal,0.8966
Z07_Faridabad,low,2023-02-21,2,Tuesday,0,382,3592,9.4,normal,0.8966
Z08_Ghaziabad,low,2023-02-21,2,Tuesday,0,349,3561,10.2,normal,0.8966
Z01_CP_NewDelhi,mega,2023-02-22,2,Wednesday,0,3347,29704,8.87,normal,0.9161
Z02_Gurugram_Cyber,mega,2023-02-22,2,Wednesday,0,2842,24880,8.75,normal,0.9161
Z03_Noida_Sector18,high,2023-02-22,2,Wednesday,0,1729,10247,5.93,normal,0.9161
Z04_Dwarka_Airport,high,2023-02-22,2,Wednesday,0,1406,12078,8.59,normal,0.9161
Z05_Lajpat_SouthDelhi,medium,2023-02-22,2,Wednesday,0,919,8397,9.14,normal,0.9161
Z06_Rohini_NorthWest,medium,2023-02-22,2,Wednesday,0,738,4788,6.49,normal,0.9161
Z07_Faridabad,low,2023-02-22,2,Wednesday,0,406,2463,6.07,normal,0.9161
Z08_Ghaziabad,low,2023-02-22,2,Wednesday,0,334,2740,8.2,normal,0.9161
Z01_CP_NewDelhi,mega,2023-02-23,2,Thursday,0,3450,26831,7.78,normal,0.9261
Z02_Gurugram_Cyber,mega,2023-02-23,2,Thursday,0,3005,31231,10.39,normal,0.9261
Z03_Noida_Sector18,high,2023-02-23,2,Thursday,0,1689,15991,9.47,normal,0.9261
Z04_Dwarka_Airport,high,2023-02-23,2,Thursday,0,1542,16308,10.58,normal,0.9261
Z05_Lajpat_SouthDelhi,medium,2023-02-23,2,Thursday,0,888,6664,7.5,normal,0.9261
Z06_Rohini_NorthWest,medium,2023-02-23,2,Thursday,0,702,5729,8.16,normal,0.9261
Z07_Faridabad,low,2023-02-23,2,Thursday,0,390,3536,9.07,normal,0.9261
Z08_Ghaziabad,low,2023-02-23,2,Thursday,0,344,2500,7.27,normal,0.9261
Z01_CP_NewDelhi,mega,2023-02-24,2,Friday,0,3704,34465,9.3,normal,1.0316
Z02_Gurugram_Cyber,mega,2023-02-24,2,Friday,0,3283,29780,9.07,normal,1.0316
Z03_Noida_Sector18,high,2023-02-24,2,Friday,0,1957,13217,6.75,normal,1.0316
Z04_Dwarka_Airport,high,2023-02-24,2,Friday,0,1612,15075,9.35,normal,1.0316
Z05_Lajpat_SouthDelhi,medium,2023-02-24,2,Friday,0,944,8243,8.73,normal,1.0316
Z06_Rohini_NorthWest,medium,2023-02-24,2,Friday,0,840,6065,7.22,normal,1.0316
Z07_Faridabad,low,2023-02-24,2,Friday,0,443,3837,8.66,normal,1.0316
Z08_Ghaziabad,low,2023-02-24,2,Friday,0,409,4522,11.06,normal,1.0316
Z01_CP_NewDelhi,mega,2023-02-25,2,Saturday,1,4043,36571,9.05,normal,1.1277
Z02_Gurugram_Cyber,mega,2023-02-25,2,Saturday,1,3485,32502,9.33,normal,1.1277
Z03_Noida_Sector18,high,2023-02-25,2,Saturday,1,2115,16524,7.81,normal,1.1277
Z04_Dwarka_Airport,high,2023-02-25,2,Saturday,1,1912,15402,8.06,normal,1.1277
Z05_Lajpat_SouthDelhi,medium,2023-02-25,2,Saturday,1,1132,11607,10.25,normal,1.1277
Z06_Rohini_NorthWest,medium,2023-02-25,2,Saturday,1,886,7609,8.59,normal,1.1277
Z07_Faridabad,low,2023-02-25,2,Saturday,1,495,3314,6.69,normal,1.1277
Z08_Ghaziabad,low,2023-02-25,2,Saturday,1,444,3448,7.77,normal,1.1277
Z01_CP_NewDelhi,mega,2023-02-26,2,Sunday,1,3876,35986,9.28,normal,0.9848
Z02_Gurugram_Cyber,mega,2023-02-26,2,Sunday,1,3168,23370,7.38,normal,0.9848
Z03_Noida_Sector18,high,2023-02-26,2,Sunday,1,1831,13254,7.24,normal,0.9848
Z04_Dwarka_Airport,high,2023-02-26,2,Sunday,1,1554,10039,6.46,normal,0.9848
Z05_Lajpat_SouthDelhi,medium,2023-02-26,2,Sunday,1,906,5757,6.35,normal,0.9848
Z06_Rohini_NorthWest,medium,2023-02-26,2,Sunday,1,777,6247,8.04,normal,0.9848
Z07_Faridabad,low,2023-02-26,2,Sunday,1,419,2607,6.22,normal,0.9848
Z08_Ghaziabad,low,2023-02-26,2,Sunday,1,375,2868,7.65,normal,0.9848
Z01_CP_NewDelhi,mega,2023-02-27,2,Monday,0,3153,21970,6.97,normal,0.8801
Z02_Gurugram_Cyber,mega,2023-02-27,2,Monday,0,2843,19063,6.71,normal,0.8801
Z03_Noida_Sector18,high,2023-02-27,2,Monday,0,1693,16459,9.72,normal,0.8801
Z04_Dwarka_Airport,high,2023-02-27,2,Monday,0,1485,12332,8.3,normal,0.8801
Z05_Lajpat_SouthDelhi,medium,2023-02-27,2,Monday,0,805,7161,8.9,normal,0.8801
Z06_Rohini_NorthWest,medium,2023-02-27,2,Monday,0,650,6337,9.75,normal,0.8801
Z07_Faridabad,low,2023-02-27,2,Monday,0,363,2921,8.05,normal,0.8801
Z08_Ghaziabad,low,2023-02-27,2,Monday,0,325,2299,7.07,normal,0.8801
Z01_CP_NewDelhi,mega,2023-02-28,2,Tuesday,0,3542,22464,6.34,normal,0.8996
Z02_Gurugram_Cyber,mega,2023-02-28,2,Tuesday,0,2953,25301,8.57,normal,0.8996
Z03_Noida_Sector18,high,2023-02-28,2,Tuesday,0,1691,14611,8.64,normal,0.8996
Z04_Dwarka_Airport,high,2023-02-28,2,Tuesday,0,1384,11557,8.35,normal,0.8996
Z05_Lajpat_SouthDelhi,medium,2023-02-28,2,Tuesday,0,876,7243,8.27,normal,0.8996
Z06_Rohini_NorthWest,medium,2023-02-28,2,Tuesday,0,740,5439,7.35,normal,0.8996
Z07_Faridabad,low,2023-02-28,2,Tuesday,0,391,3133,8.01,normal,0.8996
Z08_Ghaziabad,low,2023-02-28,2,Tuesday,0,360,3150,8.75,normal,0.8996
Z01_CP_NewDelhi,mega,2023-03-01,3,Wednesday,0,3899,29980,7.69,normal,0.9884
Z02_Gurugram_Cyber,mega,2023-03-01,3,Wednesday,0,3205,28273,8.82,normal,0.9884
Z03_Noida_Sector18,high,2023-03-01,3,Wednesday,0,1954,15123,7.74,normal,0.9884
Z04_Dwarka_Airport,high,2023-03-01,3,Wednesday,0,1634,14670,8.98,normal,0.9884
Z05_Lajpat_SouthDelhi,medium,2023-03-01,3,Wednesday,0,975,9573,9.82,normal,0.9884
Z06_Rohini_NorthWest,medium,2023-03-01,3,Wednesday,0,782,5813,7.43,normal,0.9884
Z07_Faridabad,low,2023-03-01,3,Wednesday,0,419,4102,9.79,normal,0.9884
Z08_Ghaziabad,low,2023-03-01,3,Wednesday,0,362,2534,7.0,normal,0.9884
Z01_CP_NewDelhi,mega,2023-03-02,3,Thursday,0,3579,36014,10.06,normal,0.9992
Z02_Gurugram_Cyber,mega,2023-03-02,3,Thursday,0,3094,31621,10.22,normal,0.9992
Z03_Noida_Sector18,high,2023-03-02,3,Thursday,0,1919,15796,8.23,normal,0.9992
Z04_Dwarka_Airport,high,2023-03-02,3,Thursday,0,1636,13635,8.33,normal,0.9992
Z05_Lajpat_SouthDelhi,medium,2023-03-02,3,Thursday,0,941,9995,10.62,normal,0.9992
Z06_Rohini_NorthWest,medium,2023-03-02,3,Thursday,0,744,6730,9.05,normal,0.9992
Z07_Faridabad,low,2023-03-02,3,Thursday,0,430,2580,6.0,normal,0.9992
Z08_Ghaziabad,low,2023-03-02,3,Thursday,0,360,3563,9.9,normal,0.9992
Z01_CP_NewDelhi,mega,2023-03-03,3,Friday,0,4073,28392,6.97,normal,1.113
Z02_Gurugram_Cyber,mega,2023-03-03,3,Friday,0,3377,25920,7.68,normal,1.113
Z03_Noida_Sector18,high,2023-03-03,3,Friday,0,2005,15670,7.82,normal,1.113
Z04_Dwarka_Airport,high,2023-03-03,3,Friday,0,1862,17919,9.62,normal,1.113
Z05_Lajpat_SouthDelhi,medium,2023-03-03,3,Friday,0,1061,7780,7.33,normal,1.113
Z06_Rohini_NorthWest,medium,2023-03-03,3,Friday,0,919,6660,7.25,normal,1.113
Z07_Faridabad,low,2023-03-03,3,Friday,0,470,3509,7.47,normal,1.113
Z08_Ghaziabad,low,2023-03-03,3,Friday,0,426,4915,11.54,normal,1.113
Z01_CP_NewDelhi,mega,2023-03-04,3,Saturday,1,4443,32716,7.36,normal,1.2167
Z02_Gurugram_Cyber,mega,2023-03-04,3,Saturday,1,3704,33941,9.16,normal,1.2167
Z03_Noida_Sector18,high,2023-03-04,3,Saturday,1,2382,25421,10.67,normal,1.2167
Z04_Dwarka_Airport,high,2023-03-04,3,Saturday,1,2046,13644,6.67,normal,1.2167
Z05_Lajpat_SouthDelhi,medium,2023-03-04,3,Saturday,1,1141,10468,9.17,normal,1.2167
Z06_Rohini_NorthWest,medium,2023-03-04,3,Saturday,1,951,9195,9.67,normal,1.2167
Z07_Faridabad,low,2023-03-04,3,Saturday,1,485,4064,8.38,normal,1.2167
Z08_Ghaziabad,low,2023-03-04,3,Saturday,1,477,4439,9.31,normal,1.2167
Z01_CP_NewDelhi,mega,2023-03-05,3,Sunday,1,3812,26735,7.01,normal,1.0625
Z02_Gurugram_Cyber,mega,2023-03-05,3,Sunday,1,3231,26112,8.08,normal,1.0625
Z03_Noida_Sector18,high,2023-03-05,3,Sunday,1,2031,15036,7.4,normal,1.0625
Z04_Dwarka_Airport,high,2023-03-05,3,Sunday,1,1720,11350,6.6,normal,1.0625
Z05_Lajpat_SouthDelhi,medium,2023-03-05,3,Sunday,1,1060,9985,9.42,normal,1.0625
Z06_Rohini_NorthWest,medium,2023-03-05,3,Sunday,1,799,7374,9.23,normal,1.0625
Z07_Faridabad,low,2023-03-05,3,Sunday,1,425,3644,8.57,normal,1.0625
Z08_Ghaziabad,low,2023-03-05,3,Sunday,1,421,4422,10.5,normal,1.0625
Z01_CP_NewDelhi,mega,2023-03-06,3,Monday,0,3733,28887,7.74,normal,0.9495
Z02_Gurugram_Cyber,mega,2023-03-06,3,Monday,0,2919,24918,8.54,normal,0.9495
Z03_Noida_Sector18,high,2023-03-06,3,Monday,0,1770,16129,9.11,normal,0.9495
Z04_Dwarka_Airport,high,2023-03-06,3,Monday,0,1452,13554,9.33,normal,0.9495
Z05_Lajpat_SouthDelhi,medium,2023-03-06,3,Monday,0,947,11425,12.06,normal,0.9495
Z06_Rohini_NorthWest,medium,2023-03-06,3,Monday,0,711,5790,8.14,normal,0.9495
Z07_Faridabad,low,2023-03-06,3,Monday,0,393,2891,7.36,normal,0.9495
Z08_Ghaziabad,low,2023-03-06,3,Monday,0,340,2303,6.77,normal,0.9495
Z01_CP_NewDelhi,mega,2023-03-07,3,Tuesday,0,3893,34983,8.99,normal,0.9706
Z02_Gurugram_Cyber,mega,2023-03-07,3,Tuesday,0,3035,26026,8.58,normal,0.9706
Z03_Noida_Sector18,high,2023-03-07,3,Tuesday,0,1830,15258,8.34,normal,0.9706
Z04_Dwarka_Airport,high,2023-03-07,3,Tuesday,0,1575,12245,7.77,normal,0.9706
Z05_Lajpat_SouthDelhi,medium,2023-03-07,3,Tuesday,0,883,7446,8.43,normal,0.9706
Z06_Rohini_NorthWest,medium,2023-03-07,3,Tuesday,0,716,6267,8.75,normal,0.9706
Z07_Faridabad,low,2023-03-07,3,Tuesday,0,431,3116,7.23,normal,0.9706
Z08_Ghaziabad,low,2023-03-07,3,Tuesday,0,360,2652,7.37,normal,0.9706
Z01_CP_NewDelhi,mega,2023-03-08,3,Wednesday,0,6631,62099,9.36,Holi_Eve,1.7058
Z02_Gurugram_Cyber,mega,2023-03-08,3,Wednesday,0,5664,44186,7.8,Holi_Eve,1.7058
Z03_Noida_Sector18,high,2023-03-08,3,Wednesday,0,3165,28373,8.96,Holi_Eve,1.7058
Z04_Dwarka_Airport,high,2023-03-08,3,Wednesday,0,2608,31598,12.12,Holi_Eve,1.7058
Z05_Lajpat_SouthDelhi,medium,2023-03-08,3,Wednesday,0,1610,12487,7.76,Holi_Eve,1.7058
Z06_Rohini_NorthWest,medium,2023-03-08,3,Wednesday,0,1382,10263,7.43,Holi_Eve,1.7058
Z07_Faridabad,low,2023-03-08,3,Wednesday,0,739,6231,8.43,Holi_Eve,1.7058
Z08_Ghaziabad,low,2023-03-08,3,Wednesday,0,610,4814,7.89,Holi_Eve,1.7058
Z01_CP_NewDelhi,mega,2023-03-09,3,Thursday,0,2042,16619,8.14,Holi_Day,0.5213
Z02_Gurugram_Cyber,mega,2023-03-09,3,Thursday,0,1570,10655,6.79,Holi_Day,0.5213
Z03_Noida_Sector18,high,2023-03-09,3,Thursday,0,1047,7723,7.38,Holi_Day,0.5213
Z04_Dwarka_Airport,high,2023-03-09,3,Thursday,0,829,7498,9.04,Holi_Day,0.5213
Z05_Lajpat_SouthDelhi,medium,2023-03-09,3,Thursday,0,471,3212,6.82,Holi_Day,0.5213
Z06_Rohini_NorthWest,medium,2023-03-09,3,Thursday,0,418,3515,8.41,Holi_Day,0.5213
Z07_Faridabad,low,2023-03-09,3,Thursday,0,215,1693,7.87,Holi_Day,0.5213
Z08_Ghaziabad,low,2023-03-09,3,Thursday,0,207,1302,6.29,Holi_Day,0.5213
Z01_CP_NewDelhi,mega,2023-03-10,3,Friday,0,4389,42782,9.75,normal,1.1167
Z02_Gurugram_Cyber,mega,2023-03-10,3,Friday,0,3468,26505,7.64,normal,1.1167
